Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
GTEX-1A32A-2126_C59N6.5_2	GTEX-1A32A-2126_C59N6.5_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2169346.0	0.0	76.0	52.0	79.92101119219748	76.0	pass	fail	fail	fail	pass	pass	pass	pass	warn	pass
GTEX-1A32A-2126_C59N6.6_1	GTEX-1A32A-2126_C59N6.6_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2154289.0	0.0	76.0	50.0	65.46222670377884	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C59N6.6_2	GTEX-1A32A-2126_C59N6.6_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2154289.0	0.0	76.0	51.0	78.95342666545646	76.0	pass	fail	fail	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2126_C59N6.7_1	GTEX-1A32A-2126_C59N6.7_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2172196.0	0.0	76.0	50.0	65.2736573475328	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C59N6.7_2	GTEX-1A32A-2126_C59N6.7_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2172196.0	0.0	76.0	52.0	80.97540521856519	76.0	pass	fail	fail	fail	warn	pass	pass	pass	warn	pass
GTEX-1A32A-2126_C59N6.8_1	GTEX-1A32A-2126_C59N6.8_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2159738.0	0.0	76.0	50.0	65.22840444272194	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C59N6.8_2	GTEX-1A32A-2126_C59N6.8_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2159738.0	0.0	76.0	54.0	85.9299383270833	76.0	pass	fail	fail	warn	warn	pass	pass	pass	warn	pass
GTEX-1A32A-2126_C5B6A.1_1	GTEX-1A32A-2126_C5B6A.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2762598.0	0.0	76.0	50.0	63.77685491704591	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5B6A.1_2	GTEX-1A32A-2126_C5B6A.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2762598.0	0.0	76.0	50.0	64.55094419636895	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5B6A.2_1	GTEX-1A32A-2126_C5B6A.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2737240.0	0.0	76.0	50.0	63.55695099351909	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5B6A.2_2	GTEX-1A32A-2126_C5B6A.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2737240.0	0.0	76.0	50.0	64.44429428041855	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5B6A.3_1	GTEX-1A32A-2126_C5B6A.3_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2737149.0	0.0	76.0	50.0	63.650985928893576	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5B6A.3_2	GTEX-1A32A-2126_C5B6A.3_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2737149.0	0.0	76.0	50.0	64.42108259494242	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5B6A.4_1	GTEX-1A32A-2126_C5B6A.4_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2711072.0	0.0	76.0	50.0	64.0156908292614	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5B6A.4_2	GTEX-1A32A-2126_C5B6A.4_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2711072.0	0.0	76.0	50.0	64.4903922961792	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5B6A.5_1	GTEX-1A32A-2126_C5B6A.5_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2745490.0	0.0	76.0	50.0	63.77499008257692	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5B6A.5_2	GTEX-1A32A-2126_C5B6A.5_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2745490.0	0.0	76.0	50.0	64.35534867509666	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5B6A.6_1	GTEX-1A32A-2126_C5B6A.6_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2726324.0	0.0	76.0	50.0	63.846669998842586	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5B6A.6_2	GTEX-1A32A-2126_C5B6A.6_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2726324.0	0.0	76.0	50.0	64.23470289437641	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5B6A.7_1	GTEX-1A32A-2126_C5B6A.7_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2733485.0	0.0	76.0	50.0	63.7401099301782	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5B6A.7_2	GTEX-1A32A-2126_C5B6A.7_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2733485.0	0.0	76.0	50.0	64.31582233187795	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5F5C.2_1	GTEX-1A32A-2126_C5F5C.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2827837.0	0.0	76.0	50.0	64.01039319646313	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5F5C.2_2	GTEX-1A32A-2126_C5F5C.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2827837.0	0.0	76.0	50.0	64.63956596937102	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5F5C.3_1	GTEX-1A32A-2126_C5F5C.3_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2828974.0	0.0	76.0	50.0	64.02217267085756	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5F5C.3_2	GTEX-1A32A-2126_C5F5C.3_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2828974.0	0.0	76.0	50.0	65.07029668529947	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5F5C.4_1	GTEX-1A32A-2126_C5F5C.4_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2822087.0	0.0	76.0	50.0	64.42216115114918	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5F5C.4_2	GTEX-1A32A-2126_C5F5C.4_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2822087.0	0.0	76.0	50.0	65.38111520537248	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5F5C.5_1	GTEX-1A32A-2126_C5F5C.5_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2834299.0	0.0	76.0	50.0	64.26447925145776	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5F5C.5_2	GTEX-1A32A-2126_C5F5C.5_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2834299.0	0.0	76.0	50.0	65.0391793601272	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5F5C.6_1	GTEX-1A32A-2126_C5F5C.6_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2834383.0	0.0	76.0	50.0	64.23074460593526	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5F5C.6_2	GTEX-1A32A-2126_C5F5C.6_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2834383.0	0.0	76.0	50.0	64.91580894798521	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5F5C.7_1	GTEX-1A32A-2126_C5F5C.7_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2837680.0	0.0	76.0	50.0	64.30174520325066	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5F5C.7_2	GTEX-1A32A-2126_C5F5C.7_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2837680.0	0.0	76.0	50.0	64.94598665935305	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5F5C.8_1	GTEX-1A32A-2126_C5F5C.8_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2830597.0	0.0	76.0	50.0	64.25114389783657	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_C5F5C.8_2	GTEX-1A32A-2126_C5F5C.8_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2830597.0	0.0	76.0	50.0	65.04539051400556	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-1A32A-2126_HAJMD.1_1	GTEX-1A32A-2126_HAJMD.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2178396.0	0.0	76.0	50.0	66.38181484794607	76.0	pass	pass	pass	fail	warn	pass	pass	warn	pass	pass
GTEX-1A32A-2126_HAJMD.1_2	GTEX-1A32A-2126_HAJMD.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2178396.0	0.0	76.0	50.0	67.93002193714231	76.0	pass	pass	pass	fail	warn	pass	pass	warn	pass	pass
GTEX-1A32A-2126_HAJMD.2_1	GTEX-1A32A-2126_HAJMD.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2171404.0	0.0	76.0	50.0	66.45203990327411	76.0	pass	pass	pass	fail	warn	pass	pass	warn	pass	pass
GTEX-1A32A-2126_HAJMD.2_2	GTEX-1A32A-2126_HAJMD.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2171404.0	0.0	76.0	50.0	67.84086945985895	76.0	pass	pass	pass	fail	warn	pass	pass	warn	pass	pass
GTEX-1A32A-2726_C5K3G.2_1	GTEX-1A32A-2726_C5K3G.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3298426.0	0.0	76.0	48.0	82.7541439757495	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K3G.2_2	GTEX-1A32A-2726_C5K3G.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3298426.0	0.0	76.0	48.0	81.54270330878276	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K3G.3_1	GTEX-1A32A-2726_C5K3G.3_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3339331.0	0.0	76.0	48.0	83.0518956673698	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K3G.3_2	GTEX-1A32A-2726_C5K3G.3_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3339331.0	0.0	76.0	48.0	81.61861422270727	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K3G.4_1	GTEX-1A32A-2726_C5K3G.4_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3286336.0	0.0	76.0	48.0	83.17392581175682	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K3G.4_2	GTEX-1A32A-2726_C5K3G.4_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3286336.0	0.0	76.0	48.0	81.60646578249509	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K3G.5_1	GTEX-1A32A-2726_C5K3G.5_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3347445.0	0.0	76.0	48.0	82.96537300939103	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K3G.5_2	GTEX-1A32A-2726_C5K3G.5_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3347445.0	0.0	76.0	48.0	81.45951148099604	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K3G.6_1	GTEX-1A32A-2726_C5K3G.6_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3291959.0	0.0	76.0	48.0	82.72569510422692	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K3G.6_2	GTEX-1A32A-2726_C5K3G.6_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3291959.0	0.0	76.0	48.0	81.62421777616075	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K3G.7_1	GTEX-1A32A-2726_C5K3G.7_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3382847.0	0.0	76.0	48.0	83.01731303556922	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K3G.7_2	GTEX-1A32A-2726_C5K3G.7_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3382847.0	0.0	76.0	48.0	81.64162921163378	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K3G.8_1	GTEX-1A32A-2726_C5K3G.8_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3305453.0	0.0	76.0	48.0	82.77242527101251	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K3G.8_2	GTEX-1A32A-2726_C5K3G.8_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3305453.0	0.0	76.0	48.0	81.50443571660179	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K4P.1_1	GTEX-1A32A-2726_C5K4P.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3283272.0	0.0	76.0	48.0	83.16076228517399	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K4P.1_2	GTEX-1A32A-2726_C5K4P.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3283272.0	0.0	76.0	48.0	81.6350985453422	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K4P.2_1	GTEX-1A32A-2726_C5K4P.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3275868.0	0.0	76.0	48.0	82.98393480632079	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K4P.2_2	GTEX-1A32A-2726_C5K4P.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3275868.0	0.0	76.0	48.0	81.51279041412867	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K4P.3_1	GTEX-1A32A-2726_C5K4P.3_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3270357.0	0.0	76.0	48.0	82.7263447854348	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K4P.3_2	GTEX-1A32A-2726_C5K4P.3_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3270357.0	0.0	76.0	48.0	81.81972492484012	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K4P.4_1	GTEX-1A32A-2726_C5K4P.4_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3277010.0	0.0	76.0	48.0	82.9941490422515	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K4P.4_2	GTEX-1A32A-2726_C5K4P.4_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3277010.0	0.0	76.0	48.0	81.76922568197303	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K4P.5_1	GTEX-1A32A-2726_C5K4P.5_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2946760.0	0.0	76.0	48.0	82.61522672640736	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K4P.5_2	GTEX-1A32A-2726_C5K4P.5_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2946760.0	0.0	76.0	48.0	81.7495377261103	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K4P.6_1	GTEX-1A32A-2726_C5K4P.6_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3277513.0	0.0	76.0	48.0	83.06828683833774	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K4P.6_2	GTEX-1A32A-2726_C5K4P.6_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3277513.0	0.0	76.0	48.0	81.76252769536309	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K4P.7_1	GTEX-1A32A-2726_C5K4P.7_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3271084.0	0.0	76.0	48.0	82.97904746871797	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K4P.7_2	GTEX-1A32A-2726_C5K4P.7_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3271084.0	0.0	76.0	48.0	81.58909849729574	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K4P.8_1	GTEX-1A32A-2726_C5K4P.8_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3271890.0	0.0	76.0	48.0	82.85367285233443	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_C5K4P.8_2	GTEX-1A32A-2726_C5K4P.8_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3271890.0	0.0	76.0	48.0	81.57362193885011	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_HB6C7.1_1	GTEX-1A32A-2726_HB6C7.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2271404.0	0.0	76.0	48.0	84.0484171466337	76.0	pass	fail	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-2726_HB6C7.1_2	GTEX-1A32A-2726_HB6C7.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2271404.0	0.0	76.0	48.0	84.52728612009372	76.0	pass	fail	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-1A32A-3226_C5JH2.1_1	GTEX-1A32A-3226_C5JH2.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1356335.0	0.0	76.0	50.0	79.70915973591158	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JH2.1_2	GTEX-1A32A-3226_C5JH2.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1356335.0	0.0	76.0	50.0	80.05744956663825	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JH2.2_1	GTEX-1A32A-3226_C5JH2.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1355949.0	0.0	76.0	50.0	79.5769167364189	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JH2.2_2	GTEX-1A32A-3226_C5JH2.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1355949.0	0.0	76.0	50.0	80.02540538697627	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JH2.3_1	GTEX-1A32A-3226_C5JH2.3_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1345377.0	0.0	76.0	50.0	79.45343310225807	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JH2.3_2	GTEX-1A32A-3226_C5JH2.3_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1345377.0	0.0	76.0	50.0	80.1411425098891	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JH2.4_1	GTEX-1A32A-3226_C5JH2.4_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1353068.0	0.0	76.0	50.0	79.5975596094953	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JH2.4_2	GTEX-1A32A-3226_C5JH2.4_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1353068.0	0.0	76.0	50.0	80.05256672114773	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JH2.5_1	GTEX-1A32A-3226_C5JH2.5_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1341129.0	0.0	76.0	50.0	79.61401895887363	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JH2.5_2	GTEX-1A32A-3226_C5JH2.5_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1341129.0	0.0	76.0	50.0	80.03824154081626	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JH2.6_1	GTEX-1A32A-3226_C5JH2.6_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1365247.0	0.0	76.0	50.0	79.6996192475119	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JH2.6_2	GTEX-1A32A-3226_C5JH2.6_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1365247.0	0.0	76.0	50.0	80.06796753698654	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JH2.7_1	GTEX-1A32A-3226_C5JH2.7_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1349890.0	0.0	76.0	50.0	81.29995707063641	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JH2.7_2	GTEX-1A32A-3226_C5JH2.7_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1349890.0	0.0	76.0	50.0	81.09305828473673	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JH2.8_1	GTEX-1A32A-3226_C5JH2.8_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1341815.0	0.0	76.0	50.0	81.24422320488705	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JH2.8_2	GTEX-1A32A-3226_C5JH2.8_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1341815.0	0.0	76.0	50.0	81.10283280464412	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JVE.1_1	GTEX-1A32A-3226_C5JVE.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2773598.0	0.0	76.0	50.0	79.6823130854499	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JVE.1_2	GTEX-1A32A-3226_C5JVE.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2773598.0	0.0	76.0	50.0	78.23550841039652	76.0	pass	fail	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JVE.2_1	GTEX-1A32A-3226_C5JVE.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2558954.0	0.0	76.0	50.0	79.62539171629808	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JVE.2_2	GTEX-1A32A-3226_C5JVE.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2558954.0	0.0	76.0	50.0	78.37178721905612	76.0	pass	fail	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-1A32A-3226_C5JVE.3_1	GTEX-1A32A-3226_C5JVE.3_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2787294.0	0.0	76.0	50.0	79.33273961400407	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JVE.3_2	GTEX-1A32A-3226_C5JVE.3_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2787294.0	0.0	76.0	50.0	78.25060326518889	76.0	pass	fail	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JVE.4_1	GTEX-1A32A-3226_C5JVE.4_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2785719.0	0.0	76.0	50.0	79.06762957325573	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JVE.4_2	GTEX-1A32A-3226_C5JVE.4_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2785719.0	0.0	76.0	50.0	78.24769284851902	76.0	pass	fail	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-1A32A-3226_C5JVE.5_1	GTEX-1A32A-3226_C5JVE.5_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2783975.0	0.0	76.0	50.0	79.38426098532065	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JVE.5_2	GTEX-1A32A-3226_C5JVE.5_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2783975.0	0.0	76.0	50.0	78.08938327726416	76.0	pass	fail	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-1A32A-3226_C5JVE.6_1	GTEX-1A32A-3226_C5JVE.6_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2781450.0	0.0	76.0	50.0	79.35182156800131	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JVE.6_2	GTEX-1A32A-3226_C5JVE.6_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2781450.0	0.0	76.0	50.0	78.08337381756442	76.0	pass	fail	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-1A32A-3226_C5JVE.7_1	GTEX-1A32A-3226_C5JVE.7_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2795415.0	0.0	76.0	50.0	79.47704489566523	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-1A32A-3226_C5JVE.7_2	GTEX-1A32A-3226_C5JVE.7_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2795415.0	0.0	76.0	50.0	78.2890113958927	76.0	pass	fail	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-1A32A-3226_C5JVE.8_1	GTEX-1A32A-3226_C5JVE.8_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2776231.0	0.0	76.0	50.0	79.37289839619712	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
